Time,day,hour,PTotal,temp,precipitation,wind_speed,wind_dir,rel_humidity,class(fcm),,
9/28/2019 14:00,9/28/2019,14:00,43.828125,30.4,0,2.6,301,71,3,training,2
9/28/2019 15:00,9/28/2019,15:00,25.4375,30.4,0,2.1,320,73,3,training,2
9/28/2019 16:00,9/28/2019,16:00,10.21875,30,0,2.8,324,79,3,training,2
9/28/2019 17:00,9/28/2019,17:00,3.15625,28.6,0,1.9,76,92,3,training,2
9/29/2019 6:00,9/29/2019,6:00,11.734375,24.1,0,1.3,75,99,3,training,2
9/29/2019 7:00,9/29/2019,7:00,42.984375,25.3,0,0.2,0,99,3,training,2
9/29/2019 8:00,9/29/2019,8:00,90.1875,27.6,0,0.4,60,86,3,training,2
9/29/2019 9:00,9/29/2019,9:00,90.71875,28.8,0,0.6,1,81,3,training,2
9/29/2019 10:00,9/29/2019,10:00,117.15625,29.8,0,1.5,323,76,3,training,2
9/29/2019 11:00,9/29/2019,11:00,67.359375,29.9,0,2.2,333,75,3,training,2
9/29/2019 12:00,9/29/2019,12:00,122.921875,30.6,0,1.2,310,70,3,training,2
9/29/2019 13:00,9/29/2019,13:00,93.703125,31.6,0,1.3,217,64,3,training,2
9/29/2019 14:00,9/29/2019,14:00,69.03125,32.2,0,1.4,316,63,3,training,2
9/29/2019 15:00,9/29/2019,15:00,43.203125,30.8,0,2.9,302,79,3,training,2
9/29/2019 16:00,9/29/2019,16:00,29.765625,30.3,0,2.7,332,82,3,training,2
9/29/2019 17:00,9/29/2019,17:00,6.546875,29.9,0,2.2,345,87,3,training,2
9/30/2019 6:00,9/30/2019,6:00,9.59375,24.5,0,0.8,73,99,4,training,2
9/30/2019 7:00,9/30/2019,7:00,31.625,25.1,0,0.8,11,99,4,training,2
9/30/2019 8:00,9/30/2019,8:00,27.8125,26,0,0.3,293,99,4,training,2
9/30/2019 9:00,9/30/2019,9:00,44,26.5,0,0.8,103,99,4,training,2
9/30/2019 10:00,9/30/2019,10:00,53.078125,27.3,0,0.6,329,96,4,training,2
9/30/2019 11:00,9/30/2019,11:00,81.078125,28.1,0,0.7,170,89,4,training,2
9/30/2019 12:00,9/30/2019,12:00,60.453125,28.6,0,2.3,208,86,4,training,2
9/30/2019 13:00,9/30/2019,13:00,54.84375,29.1,0,2.1,203,85,4,training,2
9/30/2019 14:00,9/30/2019,14:00,58.296875,28.4,0,3.3,208,93,4,training,2
9/30/2019 15:00,9/30/2019,15:00,25.765625,29.1,0,1.6,261,91,4,training,2
9/30/2019 16:00,9/30/2019,16:00,17.171875,28.7,0,2.2,343,77,4,training,2
9/30/2019 17:00,9/30/2019,17:00,2.03125,28.4,0,1.7,346,81,4,training,2
10/1/2019 6:00,10/1/2019,6:00,6.515625,24,0,0,0,99,2,training,2
10/1/2019 7:00,10/1/2019,7:00,32.046875,24.6,0,0,0,99,2,training,2
10/1/2019 8:00,10/1/2019,8:00,55.875,25.6,0,1,107,99,2,training,2
10/1/2019 9:00,10/1/2019,9:00,79.96875,27.2,0,0.4,15,76,2,training,2
10/1/2019 10:00,10/1/2019,10:00,98.359375,27.9,0,1.2,118,76,2,training,2
10/1/2019 11:00,10/1/2019,11:00,146.625,29.2,0,1.1,162,59,2,training,2
10/1/2019 12:00,10/1/2019,12:00,143.46875,30.4,0,0.7,258,56,2,training,2
10/1/2019 13:00,10/1/2019,13:00,121.421875,31,0,1.6,236,53,2,training,2
10/1/2019 14:00,10/1/2019,14:00,99.140625,30.8,0,2.4,225,57,2,training,2
10/1/2019 15:00,10/1/2019,15:00,67.453125,30.8,0,2,251,56,2,training,2
10/1/2019 16:00,10/1/2019,16:00,33.015625,30.2,0,2.7,256,61,2,training,2
10/1/2019 17:00,10/1/2019,17:00,5.28125,29.9,0,1.3,256,61,2,training,2
10/2/2019 6:00,10/2/2019,6:00,15.734375,23.8,0,1.2,107,79,1,testing,1
10/2/2019 7:00,10/2/2019,7:00,53.078125,24.9,0,0,0,80,1,testing,1
10/2/2019 8:00,10/2/2019,8:00,93.140625,28.2,0,0.8,101,62,1,testing,1
10/2/2019 9:00,10/2/2019,9:00,123.546875,29.1,0,1.7,205,66,1,testing,1
10/2/2019 10:00,10/2/2019,10:00,140.578125,30.5,0,1.4,246,64,1,testing,1
10/2/2019 11:00,10/2/2019,11:00,138.71875,31.2,0,2.4,208,60,1,testing,1
10/2/2019 12:00,10/2/2019,12:00,146.359375,32.3,0,2.3,216,55,1,testing,1
10/2/2019 13:00,10/2/2019,13:00,128.75,33,0,1.4,226,50,1,testing,1
10/2/2019 14:00,10/2/2019,14:00,101.578125,33.1,0,2.2,261,52,1,testing,1
10/2/2019 15:00,10/2/2019,15:00,65.953125,32.4,0,2,250,61,1,testing,1
10/2/2019 16:00,10/2/2019,16:00,28.84375,31.4,0,2.1,251,68,1,testing,1
10/2/2019 17:00,10/2/2019,17:00,4.953125,30.1,0,2.3,220,75,1,testing,1
10/3/2019 6:00,10/3/2019,6:00,12.796875,24.9,0,1,96,99,2,training,2
10/3/2019 7:00,10/3/2019,7:00,44.234375,25.8,0,0,0,93,2,training,2
10/3/2019 8:00,10/3/2019,8:00,82,27.7,0,0.6,85,83,2,training,2
10/3/2019 9:00,10/3/2019,9:00,108.359375,29.1,0,0.6,63,73,2,training,2
10/3/2019 10:00,10/3/2019,10:00,103.5,30.4,0,0.8,25,68,2,training,2
10/3/2019 11:00,10/3/2019,11:00,88.703125,31.5,0,1.2,15,63,2,training,2
10/3/2019 12:00,10/3/2019,12:00,136.390625,31.5,0,1.2,15,63,2,training,2
10/3/2019 13:00,10/3/2019,13:00,116,32.5,0,1.5,5,58,2,training,2
10/3/2019 14:00,10/3/2019,14:00,93.4375,33.1,0,1.8,293,58,2,training,2
10/3/2019 15:00,10/3/2019,15:00,65.28125,32.2,0,3.1,324,54,2,training,2
10/3/2019 16:00,10/3/2019,16:00,35.859375,31.2,0,2.8,323,65,2,training,2
10/3/2019 17:00,10/3/2019,17:00,5.796875,29.5,0,2.1,312,78,2,training,2
10/4/2019 6:00,10/4/2019,6:00,6.46875,24.2,0,0.3,88,99,2,training,2
10/4/2019 7:00,10/4/2019,7:00,38.234375,24.5,0,0.3,92,99,2,training,2
10/4/2019 8:00,10/4/2019,8:00,73.265625,26.8,0,0,0,89,2,training,2
10/4/2019 9:00,10/4/2019,9:00,80.03125,28,0,0.6,321,87,2,training,2
10/4/2019 10:00,10/4/2019,10:00,104.765625,30.2,0,0,0,72,2,training,2
10/4/2019 11:00,10/4/2019,11:00,132.921875,30,0,1.6,296,65,2,training,2
10/4/2019 12:00,10/4/2019,12:00,92.359375,30.7,0,1.5,333,64,2,training,2
10/4/2019 13:00,10/4/2019,13:00,79.171875,31.4,0,1.7,359,61,2,training,2
10/4/2019 14:00,10/4/2019,14:00,61.109375,30.4,0,2.9,306,73,2,training,2
10/4/2019 15:00,10/4/2019,15:00,48.859375,29.8,0,3,320,75,2,training,2
10/4/2019 16:00,10/4/2019,16:00,23.3125,29.2,0,2.5,322,78,2,training,2
10/4/2019 17:00,10/4/2019,17:00,5.515625,29.1,0,1.2,323,82,2,training,2
10/5/2019 6:00,10/5/2019,6:00,8.921875,25,0,0.4,80,99,3,training,2
10/5/2019 7:00,10/5/2019,7:00,36.75,26,0,0.4,61,99,3,training,2
10/5/2019 8:00,10/5/2019,8:00,52.765625,26.9,0,0.3,42,98,3,training,2
10/5/2019 9:00,10/5/2019,9:00,79.203125,27.7,0,0.9,283,88,3,training,2
10/5/2019 10:00,10/5/2019,10:00,119.234375,28.8,0,0.5,301,78,3,training,2
10/5/2019 11:00,10/5/2019,11:00,126.515625,29.5,0,1.3,350,72,3,training,2
10/5/2019 12:00,10/5/2019,12:00,116.375,30.1,0,1.1,300,71,3,training,2
10/5/2019 13:00,10/5/2019,13:00,68.1875,31.8,0,1.1,307,64,3,training,2
10/5/2019 14:00,10/5/2019,14:00,31.21875,31.8,0,1.8,294,65,3,training,2
10/5/2019 15:00,10/5/2019,15:00,13.375,29,0,2.3,329,90,3,training,2
10/5/2019 16:00,10/5/2019,16:00,6.78125,27.6,0,2.5,322,99,3,training,2
10/5/2019 17:00,10/5/2019,17:00,2.40625,27.9,0,1.1,320,91,3,training,2
10/6/2019 6:00,10/6/2019,6:00,6.71875,24.8,0,1,43,99,3,training,2
10/6/2019 7:00,10/6/2019,7:00,27.234375,25.3,0,0.9,76,99,3,training,2
10/6/2019 8:00,10/6/2019,8:00,51.859375,26.9,0,0.6,76,88,3,training,2
10/6/2019 9:00,10/6/2019,9:00,102,28.2,0,0.4,351,81,3,training,2
10/6/2019 10:00,10/6/2019,10:00,121.625,29.4,0,1.1,36,73,3,training,2
10/6/2019 11:00,10/6/2019,11:00,118.890625,29.6,0,1.7,265,76,3,training,2
10/6/2019 12:00,10/6/2019,12:00,66.703125,31.1,0,0.8,242,67,3,training,2
10/6/2019 13:00,10/6/2019,13:00,61.703125,30.1,0,1.7,248,77,3,training,2
10/6/2019 14:00,10/6/2019,14:00,69.484375,29.5,0,1.7,208,79,3,training,2
10/6/2019 15:00,10/6/2019,15:00,33.1875,29.4,0,1.6,237,80,3,training,2
10/6/2019 16:00,10/6/2019,16:00,15.84375,29.1,0,1.9,233,80,3,training,2
10/6/2019 17:00,10/6/2019,17:00,2.9375,28.8,0,1.1,229,79,3,training,2
10/7/2019 6:00,10/7/2019,6:00,10.484375,24.4,0,0.6,117,99,3,training,2
10/7/2019 7:00,10/7/2019,7:00,41.21875,24.6,0,0.6,98,99,3,training,2
10/7/2019 8:00,10/7/2019,8:00,79.8125,27.2,0,1.2,75,89,3,training,2
10/7/2019 9:00,10/7/2019,9:00,94.984375,29.6,0,0.2,0,69,3,training,2
10/7/2019 10:00,10/7/2019,10:00,90.734375,29.6,0,0.6,310,70,3,training,2
10/7/2019 11:00,10/7/2019,11:00,103.0625,30.7,0,0.7,294,62,3,training,2
10/7/2019 12:00,10/7/2019,12:00,125.359375,32,0,0.9,295,54,3,training,2
10/7/2019 13:00,10/7/2019,13:00,59.921875,32.5,0,1.7,307,56,3,training,2
10/7/2019 14:00,10/7/2019,14:00,77.171875,30.9,0,3,315,75,3,training,2
10/7/2019 15:00,10/7/2019,15:00,59.703125,30.1,0,3.5,312,79,3,training,2
10/7/2019 16:00,10/7/2019,16:00,26.6875,29.6,0,2.9,331,78,3,training,2
10/7/2019 17:00,10/7/2019,17:00,3.328125,28.6,0,2.7,321,84,3,training,2
10/8/2019 6:00,10/8/2019,6:00,5.28125,25.2,0,0.2,0,99,3,training,2
10/8/2019 7:00,10/8/2019,7:00,38.0625,25.6,0,1.1,143,99,3,training,2
10/8/2019 8:00,10/8/2019,8:00,63.40625,26.9,0,2.2,201,97,3,training,2
10/8/2019 9:00,10/8/2019,9:00,73.734375,27.5,0,2.8,208,92,3,training,2
10/8/2019 10:00,10/8/2019,10:00,75.71875,28.9,0,2,207,83,3,training,2
10/8/2019 11:00,10/8/2019,11:00,118.859375,29.4,0,1.4,271,71,3,training,2
10/8/2019 12:00,10/8/2019,12:00,123.375,30.4,0,1.9,206,73,3,training,2
10/8/2019 13:00,10/8/2019,13:00,118.5,30.8,0,2.2,300,67,3,training,2
10/8/2019 14:00,10/8/2019,14:00,68.078125,31.1,0,1.1,320,68,3,training,2
10/8/2019 15:00,10/8/2019,15:00,35.328125,30.3,0,2.7,325,76,3,training,2
10/8/2019 16:00,10/8/2019,16:00,19.3125,29.6,0,3.2,324,78,3,training,2
10/8/2019 17:00,10/8/2019,17:00,2.734375,28.7,0,2.3,326,80,3,training,2
10/9/2019 6:00,10/9/2019,6:00,6.8125,25.4,0,1.4,357,99,4,training,2
10/9/2019 7:00,10/9/2019,7:00,38.8125,25.5,0,0.6,72,99,4,training,2
10/9/2019 8:00,10/9/2019,8:00,63.46875,26.8,0,0,0,97,4,training,2
10/9/2019 9:00,10/9/2019,9:00,90.25,27.8,0,1.2,263,83,4,training,2
10/9/2019 10:00,10/9/2019,10:00,57.234375,28.6,0,1.6,276,80,4,training,2
10/9/2019 11:00,10/9/2019,11:00,61.953125,29,0,1.3,236,78,4,training,2
10/9/2019 12:00,10/9/2019,12:00,84.953125,29.6,0,0.7,213,70,4,training,2
10/9/2019 13:00,10/9/2019,13:00,69.21875,30.8,0,1.4,207,65,4,training,2
10/9/2019 14:00,10/9/2019,14:00,84.875,31,0,1.7,256,65,4,training,2
10/9/2019 15:00,10/9/2019,15:00,33.890625,31.1,0,1.6,293,62,4,training,2
10/9/2019 16:00,10/9/2019,16:00,14.984375,30.5,0,1.9,277,70,4,training,2
10/9/2019 17:00,10/9/2019,17:00,2.34375,29.2,0,2.1,297,75,4,training,2
10/10/2019 6:00,10/10/2019,6:00,6.75,24,0,0,0,99,3,testing,1
10/10/2019 7:00,10/10/2019,7:00,27.453125,24.3,0,0,0,99,3,testing,1
10/10/2019 8:00,10/10/2019,8:00,59.375,26.2,0,0.4,27,95,3,testing,1
10/10/2019 9:00,10/10/2019,9:00,69.671875,27.1,0,0.3,78,90,3,testing,1
10/10/2019 10:00,10/10/2019,10:00,87.21875,28,0,1.2,334,84,3,testing,1
10/10/2019 11:00,10/10/2019,11:00,104.09375,28.8,0,0.8,335,74,3,testing,1
10/10/2019 12:00,10/10/2019,12:00,103.25,29.9,0,1.3,7,67,3,testing,1
10/10/2019 13:00,10/10/2019,13:00,107.4375,30.6,0,1.1,339,65,3,testing,1
10/10/2019 14:00,10/10/2019,14:00,90.28125,31.2,0,1.8,325,59,3,testing,1
10/10/2019 15:00,10/10/2019,15:00,61.40625,30.7,0,2.8,332,60,3,testing,1
10/10/2019 16:00,10/10/2019,16:00,28.015625,29.1,0,3.2,324,69,3,testing,1
10/10/2019 17:00,10/10/2019,17:00,2.921875,27.8,0,2.1,327,75,3,testing,1
10/11/2019 6:00,10/11/2019,6:00,9.65625,23.6,0,0,0,99,2,training,2
10/11/2019 7:00,10/11/2019,7:00,39.671875,23.8,0,0,0,99,2,training,2
10/11/2019 8:00,10/11/2019,8:00,79.5,25.3,0,1,10,99,2,training,2
10/11/2019 9:00,10/11/2019,9:00,98.015625,26.2,0,0.9,352,93,2,training,2
10/11/2019 10:00,10/11/2019,10:00,129.609375,27.9,0,1.3,348,81,2,training,2
10/11/2019 11:00,10/11/2019,11:00,89.234375,28.9,0,1.7,322,74,2,training,2
10/11/2019 12:00,10/11/2019,12:00,114.59375,29.6,0,1.4,313,68,2,training,2
10/11/2019 13:00,10/11/2019,13:00,119.015625,30.2,0,1,303,62,2,training,2
10/11/2019 14:00,10/11/2019,14:00,89.96875,29.4,0,1.9,314,69,2,training,2
10/11/2019 15:00,10/11/2019,15:00,54.46875,29.4,0,1.9,314,69,2,training,2
10/11/2019 16:00,10/11/2019,16:00,22.125,29.4,0,1.9,314,69,2,training,2
10/11/2019 17:00,10/11/2019,17:00,2.84375,28.5,0,2.7,325,75,2,training,2
10/12/2019 6:00,10/12/2019,6:00,10.8125,23.8,0,0,0,99,3,training,2
10/12/2019 7:00,10/12/2019,7:00,42.90625,24.4,0,0.7,51,99,3,training,2
10/12/2019 8:00,10/12/2019,8:00,76.359375,26.5,0,0,0,90,3,training,2
10/12/2019 9:00,10/12/2019,9:00,98.15625,27.6,0,1.1,9,77,3,training,2
10/12/2019 10:00,10/12/2019,10:00,101.375,28.7,0,0.5,354,74,3,training,2
10/12/2019 11:00,10/12/2019,11:00,93.15625,29.5,0,1.2,296,70,3,training,2
10/12/2019 12:00,10/12/2019,12:00,95.40625,30.4,0,0.9,334,68,3,training,2
10/12/2019 13:00,10/12/2019,13:00,101.03125,30.3,0,2,299,69,3,training,2
10/12/2019 14:00,10/12/2019,14:00,69.078125,30.7,0,1.8,333,68,3,training,2
10/12/2019 15:00,10/12/2019,15:00,50.1875,29.8,0,2.6,329,69,3,training,2
10/12/2019 16:00,10/12/2019,16:00,19.734375,29.1,0,2.3,324,71,3,training,2
10/12/2019 17:00,10/12/2019,17:00,1.578125,29,0,0.3,291,68,3,training,2
10/13/2019 6:00,10/13/2019,6:00,3.609375,24.2,0,0.4,8,99,3,training,2
10/13/2019 7:00,10/13/2019,7:00,37.234375,25.1,0,0.3,98,99,3,training,2
10/13/2019 8:00,10/13/2019,8:00,60.046875,26.2,0,1.2,22,92,3,training,2
10/13/2019 9:00,10/13/2019,9:00,78.203125,27,0,0.9,359,87,3,training,2
10/13/2019 10:00,10/13/2019,10:00,99.921875,28.8,0,0.5,277,79,3,training,2
10/13/2019 11:00,10/13/2019,11:00,86.953125,28.8,0,2.2,294,80,3,training,2
10/13/2019 12:00,10/13/2019,12:00,90.828125,29.3,0,1.6,299,71,3,training,2
10/13/2019 13:00,10/13/2019,13:00,86.5625,29.8,0,2.1,291,66,3,training,2
10/13/2019 14:00,10/13/2019,14:00,82.53125,30.1,0,3.1,331,63,3,training,2
10/13/2019 15:00,10/13/2019,15:00,55.296875,29.7,0,3.2,326,64,3,training,2
10/13/2019 16:00,10/13/2019,16:00,23.078125,29.5,0,2.5,334,65,3,training,2
10/13/2019 17:00,10/13/2019,17:00,2.140625,28,0,2.8,346,74,3,training,2
10/14/2019 6:00,10/14/2019,6:00,2.40625,23,0,0,0,97,3,training,2
10/14/2019 7:00,10/14/2019,7:00,28.09375,23.3,0,0,0,97,3,training,2
10/14/2019 8:00,10/14/2019,8:00,50.90625,23.8,0,1.4,354,93,3,training,2
10/14/2019 9:00,10/14/2019,9:00,87.140625,25.1,0,1.2,2,86,3,training,2
10/14/2019 10:00,10/14/2019,10:00,123.5,26.7,0,0.8,327,76,3,training,2
10/14/2019 11:00,10/14/2019,11:00,116.9375,28.1,0,0.9,304,71,3,training,2
10/14/2019 12:00,10/14/2019,12:00,70.828125,29.7,0,1.6,284,65,3,training,2
10/14/2019 13:00,10/14/2019,13:00,50.4375,29.1,0,2,291,66,3,training,2
10/14/2019 14:00,10/14/2019,14:00,36.28125,29.2,0,2.2,338,65,3,training,2
10/14/2019 15:00,10/14/2019,15:00,7.265625,29,0,2.5,342,63,3,training,2
10/14/2019 16:00,10/14/2019,16:00,13.765625,28.7,0,2.7,345,61,3,training,2
10/14/2019 17:00,10/14/2019,17:00,1.609375,27.7,0,3.2,353,57,3,training,2
10/15/2019 6:00,10/15/2019,6:00,4.453125,22.7,0,0.7,351,83,3,training,2
10/15/2019 7:00,10/15/2019,7:00,26.375,22.6,0,0.3,12,86,3,training,2
10/15/2019 8:00,10/15/2019,8:00,75.515625,24.3,0,0.2,0,83,3,training,2
10/15/2019 9:00,10/15/2019,9:00,87.875,26.5,0,0.4,33,74,3,training,2
10/15/2019 10:00,10/15/2019,10:00,120.59375,27.1,0,1.8,313,70,3,training,2
10/15/2019 11:00,10/15/2019,11:00,121.28125,28.3,0,1.5,331,63,3,training,2
10/15/2019 12:00,10/15/2019,12:00,104.765625,29,0,1.4,303,61,3,training,2
10/15/2019 13:00,10/15/2019,13:00,78.65625,29.4,0,1.7,321,58,3,training,2
10/15/2019 14:00,10/15/2019,14:00,83.484375,29.6,0,2.6,330,48,3,training,2
10/15/2019 15:00,10/15/2019,15:00,65.5,29.4,0,3,330,49,3,training,2
10/15/2019 16:00,10/15/2019,16:00,27.109375,28.3,0,3,327,51,3,training,2
10/15/2019 17:00,10/15/2019,17:00,2.171875,27,0,3.5,342,55,3,training,2
10/16/2019 6:00,10/16/2019,6:00,6.03125,20.7,0,0,0,86,2,training,2
10/16/2019 7:00,10/16/2019,7:00,38.65625,21.3,0,0,0,93,2,training,2
10/16/2019 8:00,10/16/2019,8:00,78.921875,22.8,0,0.9,343,76,2,training,2
10/16/2019 9:00,10/16/2019,9:00,108.53125,24.5,0,1.4,356,71,2,training,2
10/16/2019 10:00,10/16/2019,10:00,125.234375,26.3,0,0.8,337,66,2,training,2
10/16/2019 11:00,10/16/2019,11:00,129.90625,26.8,0,1.6,278,66,2,training,2
10/16/2019 12:00,10/16/2019,12:00,130.875,29,0,0,0,59,2,training,2
10/16/2019 13:00,10/16/2019,13:00,60.875,28.8,0,1.4,317,59,2,training,2
10/16/2019 14:00,10/16/2019,14:00,47.796875,28.4,0,1.3,299,60,2,training,2
10/16/2019 15:00,10/16/2019,15:00,45.453125,28.1,0,2.3,329,64,2,training,2
10/16/2019 16:00,10/16/2019,16:00,18.71875,27.6,0,3.5,322,67,2,training,2
10/16/2019 17:00,10/16/2019,17:00,1.8125,26.4,0,1.7,326,74,2,training,2
10/17/2019 6:00,10/17/2019,6:00,4.46875,22.4,0,0.8,350,99,2,training,2
10/17/2019 7:00,10/17/2019,7:00,26.078125,22.3,0,1.9,355,99,2,training,2
10/17/2019 8:00,10/17/2019,8:00,55.609375,23.4,0,0,0,97,2,training,2
10/17/2019 9:00,10/17/2019,9:00,100.5,24.7,0,1.7,350,81,2,training,2
10/17/2019 10:00,10/17/2019,10:00,117.265625,26.6,0,1.3,38,71,2,training,2
10/17/2019 11:00,10/17/2019,11:00,133.40625,27.7,0,2.2,343,69,2,training,2
10/17/2019 12:00,10/17/2019,12:00,116.328125,28.7,0,1.6,345,61,2,training,2
10/17/2019 13:00,10/17/2019,13:00,106.515625,29.4,0,2,12,54,2,training,2
10/17/2019 14:00,10/17/2019,14:00,58.546875,28.9,0,3.6,342,53,2,training,2
10/17/2019 15:00,10/17/2019,15:00,31.890625,28.4,0,3.6,343,54,2,training,2
10/17/2019 16:00,10/17/2019,16:00,19.1875,28.1,0,3.5,358,52,2,training,2
10/17/2019 17:00,10/17/2019,17:00,1.0625,27.2,0,2.9,341,52,2,training,2
10/18/2019 6:00,10/18/2019,6:00,8.703125,20.4,0,0.3,23,92,2,testing,1
10/18/2019 7:00,10/18/2019,7:00,41.15625,21.1,0,0.4,1,85,2,testing,1
10/18/2019 8:00,10/18/2019,8:00,77.546875,22.7,0,1.1,19,72,2,testing,1
10/18/2019 9:00,10/18/2019,9:00,108.40625,24.8,0,0.8,325,65,2,testing,1
10/18/2019 10:00,10/18/2019,10:00,127.640625,26.5,0,0.7,339,59,2,testing,1
10/18/2019 11:00,10/18/2019,11:00,135.71875,27.7,0,0,0,54,2,testing,1
10/18/2019 12:00,10/18/2019,12:00,132.0625,29.2,0,0.8,339,44,2,testing,1
10/18/2019 13:00,10/18/2019,13:00,118.078125,30.5,0,0.8,280,42,2,testing,1
10/18/2019 14:00,10/18/2019,14:00,90.921875,29.1,0,2.9,322,55,2,testing,1
10/18/2019 15:00,10/18/2019,15:00,53.53125,28.9,0,3.3,333,56,2,testing,1
10/18/2019 16:00,10/18/2019,16:00,20.703125,27.3,0,5.1,347,63,2,testing,1
10/18/2019 17:00,10/18/2019,17:00,1.65625,25.6,0,3,341,69,2,testing,1
10/19/2019 6:00,10/19/2019,6:00,4.21875,21.5,0,0.9,19,88,3,training,2
10/19/2019 7:00,10/19/2019,7:00,21.046875,21.7,0,0.7,25,90,3,training,2
10/19/2019 8:00,10/19/2019,8:00,58.953125,22.6,0,0.5,32,86,3,training,2
10/19/2019 9:00,10/19/2019,9:00,90.546875,23.8,0,1.7,13,78,3,training,2
10/19/2019 10:00,10/19/2019,10:00,124.46875,25.7,0,1.8,350,71,3,training,2
10/19/2019 11:00,10/19/2019,11:00,115.9375,26.6,0,1.9,10,70,3,training,2
10/19/2019 12:00,10/19/2019,12:00,95.734375,27.2,0,1.9,353,64,3,training,2
10/19/2019 13:00,10/19/2019,13:00,81.28125,27.9,0,2.1,321,62,3,training,2
10/19/2019 14:00,10/19/2019,14:00,68.765625,28,0,3.7,335,64,3,training,2
10/19/2019 15:00,10/19/2019,15:00,53.6875,27,0,4.4,341,67,3,training,2
10/19/2019 16:00,10/19/2019,16:00,13.03125,26.4,0,4.7,341,72,3,training,2
10/19/2019 17:00,10/19/2019,17:00,1.234375,25.4,0,3.9,351,75,3,training,2
10/20/2019 6:00,10/20/2019,6:00,8.046875,20.6,0,1.8,355,99,2,training,2
10/20/2019 7:00,10/20/2019,7:00,32.125,20.6,0,1.6,359,96,2,training,2
10/20/2019 8:00,10/20/2019,8:00,69.796875,22,0,1.4,22,88,2,training,2
10/20/2019 9:00,10/20/2019,9:00,106.15625,23.2,0,1.9,359,81,2,training,2
10/20/2019 10:00,10/20/2019,10:00,123.8125,25.1,0,2,344,70,2,training,2
10/20/2019 11:00,10/20/2019,11:00,133.296875,26.3,0,1.8,344,64,2,training,2
10/20/2019 12:00,10/20/2019,12:00,111.125,27.1,0,1.9,321,61,2,training,2
10/20/2019 13:00,10/20/2019,13:00,106.328125,28.3,0,2.4,328,53,2,training,2
10/20/2019 14:00,10/20/2019,14:00,86.875,28,0,4,348,52,2,training,2
10/20/2019 15:00,10/20/2019,15:00,41.359375,27.4,0,4,346,55,2,training,2
10/20/2019 16:00,10/20/2019,16:00,20.171875,26.4,0,4,343,61,2,training,2
10/20/2019 17:00,10/20/2019,17:00,1.609375,25,0,3,348,68,2,training,2
10/21/2019 6:00,10/21/2019,6:00,7.40625,21,0,0.3,349,99,3,training,2
10/21/2019 7:00,10/21/2019,7:00,28.453125,21.4,0,1,6,99,3,training,2
10/21/2019 8:00,10/21/2019,8:00,67.03125,22.2,0,1.2,24,93,3,training,2
10/21/2019 9:00,10/21/2019,9:00,102.734375,24.1,0,0.9,1,83,3,training,2
10/21/2019 10:00,10/21/2019,10:00,96.296875,25.8,0,1.6,330,73,3,training,2
10/21/2019 11:00,10/21/2019,11:00,97.953125,26.9,0,2,266,67,3,training,2
10/21/2019 12:00,10/21/2019,12:00,91.390625,27.1,0,1.4,310,65,3,training,2
10/21/2019 13:00,10/21/2019,13:00,48.953125,27.5,0,1.5,323,62,3,training,2
10/21/2019 14:00,10/21/2019,14:00,32.796875,27.4,0,1.8,332,62,3,training,2
10/21/2019 15:00,10/21/2019,15:00,27.765625,26.5,0,3.1,337,62,3,training,2
10/21/2019 16:00,10/21/2019,16:00,14.171875,25.7,0,3.1,354,65,3,training,2
10/21/2019 17:00,10/21/2019,17:00,0.703125,25.2,0,2.3,340,69,3,training,2
10/22/2019 6:00,10/22/2019,6:00,8.71875,19.8,0,0.2,0,99,2,training,2
10/22/2019 7:00,10/22/2019,7:00,41.78125,20.4,0,0.5,17,99,2,training,2
10/22/2019 8:00,10/22/2019,8:00,75.140625,23.3,0,0,0,86,2,training,2
10/22/2019 9:00,10/22/2019,9:00,107.671875,25.3,0,0.7,66,68,2,training,2
10/22/2019 10:00,10/22/2019,10:00,127.015625,26.3,0,1.2,280,64,2,training,2
10/22/2019 11:00,10/22/2019,11:00,136.046875,27.7,0,0.8,287,57,2,training,2
10/22/2019 12:00,10/22/2019,12:00,104.78125,29,0,1.3,191,51,2,training,2
10/22/2019 13:00,10/22/2019,13:00,82.984375,30,0,0.9,304,48,2,training,2
10/22/2019 14:00,10/22/2019,14:00,43.25,28.6,0,2.8,299,57,2,training,2
10/22/2019 15:00,10/22/2019,15:00,43.046875,28.3,0,2.5,322,55,2,training,2
10/22/2019 16:00,10/22/2019,16:00,15.796875,27.8,0,2.8,321,56,2,training,2
10/22/2019 17:00,10/22/2019,17:00,0.96875,26.6,0,1.5,327,60,2,training,2
10/23/2019 6:00,10/23/2019,6:00,7.046875,21.1,0,0,0,99,3,testing,1
10/23/2019 7:00,10/23/2019,7:00,36.921875,21.7,0,1.5,336,99,3,testing,1
10/23/2019 8:00,10/23/2019,8:00,52.203125,23,0,1,350,91,3,testing,1
10/23/2019 9:00,10/23/2019,9:00,87.046875,24.9,0,0.2,0,78,3,testing,1
10/23/2019 10:00,10/23/2019,10:00,96.421875,27.5,0,0.5,350,63,3,testing,1
10/23/2019 11:00,10/23/2019,11:00,111.46875,28,0,1.3,338,56,3,testing,1
10/23/2019 12:00,10/23/2019,12:00,100.328125,28.9,0,1.5,309,54,3,testing,1
10/23/2019 13:00,10/23/2019,13:00,105.625,29.1,0,2.3,326,57,3,testing,1
